word,count
loya,331
loyal,23598
loyalist,4328
loyalists,3527
loyally,560
loyalties,2084
loyalty,17604
loyd,845
loyola,5833
lozada,482
lozano,1718
lozenge,655
lozenges,350
lozère,309
loïc,622
lp,32928
lpa,365
lpc,382
lpd,342
lpg,1396
lpga,1721
lpm,259
lps,3765
lpsn,403
lq,535
lr,2384
lra,283
lrc,401
lrp,319
lrt,1191
ls,3556
lsa,504
lsb,258
lsc,343
lsd,2247
lse,1226
lsi,547
lsm,415
lso,371
lsp,409
lst,1814
lsts,389
lsu,3989
lsv,278
lswr,404
lt,25178
lta,412
ltc,943
ltd,65714
ltda,460
lte,911
ltg,348
lti,279
ltp,307
lts,439
ltte,797
ltu,292
ltv,483
lu,10229
lua,1078
lualaba,252
luan,656
luana,351
luanda,1405
luang,1237
luba,616
lubavitch,500
lubbers,282
lubbock,2936
lube,539
lubelski,324
lubin,1066
lubitsch,387
lublin,3295
lubomir,294
lubomirski,309
luboš,272
lubricant,945
lubricants,1012
lubricate,267
lubricated,538
lubricating,645
lubrication,1412
lubumbashi,328
lubusz,1117
luby,298
luc,8586
luca,8570
lucan,979
lucania,356
lucas,22070
lucasarts,609
lucasfilm,686
lucca,1905
lucchese,624
lucci,317
luce,2748
lucena,697
lucent,870
lucerne,2605
lucero,1050
lucey,342
luch,277
lucha,1912
luchador,477
luchas,423
luchino,474
lucho,318
luci,555
lucia,9452
lucian,2592
luciana,1219
luciani,277
luciano,5979
lucid,1821
lucida,592
lucidity,463
lucie,3882
lucien,5611
lucienne,505
lucifer,2259
lucile,719
lucilla,265
lucille,4190
lucina,388
lucinda,2114
lucio,2556
lucius,5469
luck,18986
luckett,341
luckiest,343
luckily,2718
luckman,280
lucknow,3683
lucky,21824
lucrative,7163
lucrecia,276
lucretia,1103
lucretius,453
lucrezia,885
lucullus,317
lucy,19153
lucía,1503
lud,391
ludacris,1674
ludendorff,410
ludgate,414
ludger,438
ludhiana,956
ludi,306
ludicrous,1072
ludington,468
ludlam,258
ludlow,2975
ludlum,334
ludmila,939
ludmilla,453
ludo,559
ludolf,401
ludovic,1540
ludovico,1803
ludus,257
ludvig,1507
ludwig,20311
ludwigsburg,759
ludwigshafen,775
ludwik,841
lue,402
luella,259
luff,492
lufkin,626
luft,1130
lufthansa,1184
luftwaffe,6107
lug,1073
lugano,2318
lugar,1071
luge,1638
lugens,255
luger,1576
luggage,4058
lugger,413
lugo,1922
lugosi,668
lugs,563
lugubris,424
luhansk,593
luhr,276
luhrmann,498
lui,3182
luigi,11677
luis,38458
luisa,3976
luise,1657
luitpold,311
luiz,3554
luiza,428
lujan,435
luján,522
luk,1031
luka,3177
lukas,3655
lukashenko,395
lukasz,418
lukather,417
luke,29203
lukes,425
lukewarm,1911
luki,260
lukin,355
lukić,259
lukko,258
lukoil,382
lukács,458
lukáš,1219
lula,1555
luleå,915
lull,1538
lullabies,865
lullaby,4048
lully,555
lulu,4073
lum,990
luma,387
lumbar,1050
lumber,10033
lumbering,1056
lumberjack,976
lumberjacks,907
lumberman,469
lumbermen,263
lumberton,354
lumbini,321
lumen,1489
lumet,625
lumiere,545
lumina,463
luminance,523
luminaries,2354
luminary,474
luminescence,491
luminescent,432
luminosity,1616
luminous,2945
lumière,1551
lumières,332
lumley,1476
lummis,274
lump,2472
lumped,841
lumpkin,647
lumps,932
lumpur,7949
lumpy,548
lumsden,1235
lumumba,495
lun,1573
luna,9993
lunacy,747
lunar,10951
lunas,313
lunatic,2321
lunatics,668
lunch,14865
lunchbox,387
luncheon,1761
lunches,1530
lunchtime,1550
lund,5939
lunda,373
lundberg,807
lunde,550
lundgren,1017
lundin,577
lundquist,486
lundqvist,377
lundy,1331
lune,1758
lunenburg,1001
luneng,387
lunette,422
lunettes,317
lung,13315
lunga,436
lunge,408
lunges,353
lungfish,297
lungs,5249
luni,325
lunn,848
lunsford,450
lunt,680
lunéville,350
luo,2663
luong,258
luongo,359
luoyang,1421
lupa,591
lupe,1647
lupi,360
lupin,1252
lupine,417
lupino,547
lupinus,293
lupita,534
lupo,904
lupone,360
lupton,650
lupu,439
lupus,2270
luqa,254
luque,684
luray,258
lurch,373
lure,6507
lured,4012
lures,1730
lurgan,560
luria,551
lurid,909
lurie,851
luring,1392
lurk,360
lurking,1153
lurks,457
lusaka,1166
lusatia,616
lusatian,380
luscious,630
luscombe,333
lush,5738
lushan,418
lusignan,633
lusitania,909
lusitanian,292
lusitano,268
lusk,684
luso,508
lussac,266
lussier,278
lust,5449
luster,1243
lustful,531
lustig,563
lustre,784
lustrous,506
lusts,402
lusty,589
lut,262
lute,2598
lutea,644
lutenist,471
luteola,311
lutes,400
luteus,257
luther,15421
lutheran,13748
lutheranism,1232
lutherans,1753
luthier,851
luthiers,382
luthor,1091
luton,4990
lutra,291
lutsk,597
lutte,401
lutterworth,377
luttrell,620
lutyens,701
lutz,2995
luu,278
luv,2559
lux,3987
luxe,1036
luxembourg,15513
luxembourgian,723
luxembourgish,847
luxemburg,1581
luxor,1154
luxuriant,462
luxuries,1157
luxurious,5118
luxury,17731
luz,4641
luzern,816
luzerne,892
luzhniki,410
luzia,301
luzon,4533
luís,4254
luísa,283
lučić,315
lv,2227
lvi,387
lvii,293
lviii,264
lviv,3177
lvl,255
lvo,325
lvov,627
lvs,570
lw,3604
lwb,569
lwf,358
lwin,263
lwow,309
lwt,573
lwów,1269
lx,1402
lxx,298
ly,1986
lyall,898
lyapunov,276
lyase,625
lyases,349
lyautey,273
lycaenidae,1633
lycanthropy,255
lycaon,311
lycee,302
lyceum,3248
lychee,286
lycia,490
lycoming,1531
lycurgus,322
lycée,2189
lydda,272
lydia,7269
lydian,500
lydon,625
lye,949
lyell,1032
lyga,276
lying,32051
lykke,488
lyla,301
lyle,5828
lyles,407
lyman,4102
lyme,2560
lymington,710
lymph,1455
lymphatic,849
lymphocyte,597
lymphocytes,1292
lymphocytic,398
lymphoid,471
lymphoma,2301
lymphomas,338
lympne,275
lyn,3683
lynam,343
lynch,14539
lynchburg,1750
lynched,875
lynching,1285
lynchings,361
lynd,348
lynda,2422
lynde,546
lynden,565
lyndhurst,976
lyndon,6616
lyndsay,309
lyndsey,260
lyne,1838
lynette,1303
lyng,347
lyngby,481
lynley,362
lynn,22729
lynne,5437
lynnwood,311
lynott,370
lynsey,397
lynskey,260
lynton,641
lynwood,557
lynx,4901
lynyrd,1071
lyon,17488
lyonnais,1160
lyonnaise,254
lyons,8598
lyra,1114
lyre,1487
lyric,12138
lyrical,10513
lyrically,3619
lyricism,1294
lyricist,8334
lyricists,925
lyrics,64535
lyrique,661
lys,2208
lysander,794
lyse,280
lysenko,440
lysine,886
lysis,528
lysistrata,298
lysosomal,353
lyster,298
lyte,531
lytham,549
lytle,812
lyttelton,1557
lyttle,362
lyttleton,306
lytton,1615
lyubov,722
lyudmila,1176
lyudmyla,278
lz,733
là,1110
lá,447
lágrimas,323
lászló,3642
lázaro,1251
lâm,360
län,260
länder,438
lääne,277
lès,1449
léa,448
légende,475
léger,1589
légion,3149
léo,1368
léon,5629
léonard,1239
léonce,420
léonie,256
léopold,1493
lévesque,733
lévi,573
lévis,702
lévy,1064
lê,1136
línea,426
líneas,277
lópez,11679
lô,530
löw,261
löwe,457
löwen,268
löwenstein,381
lørenskog,266
lúcia,343
lúcio,348
lü,1273
lübeck,2539
lüneburg,1876
lüthi,298
lützow,350
lý,429
lương,264
lǐ,257
lộc,294
ma,51256
maa,2807
maac,455
maal,399
maalaala,524
maan,949
maar,875
maariv,353
maarten,2044
maas,1982
maasai,600
maassen,444
maastricht,2603
maastrichtian,542
maat,376
maatschappij,678
maaya,371
maazel,450
mab,691
mabel,4882
mabille,550
mabini,352
mabinogion,296
mable,386
mabon,270
mabry,514
mabuhay,272
mabuse,306
mac,30022
macabre,2148
macaca,396
macadam,661
macadamia,285
macalester,419
macalister,426
macalpine,271
macao,1274
macapagal,1367
macaque,888
macaques,528
macarena,514
macari,265
macario,360
macarius,357
macaroni,774
macarthur,6914
macartney,549
macau,5694
macaulay,2390
macauley,608
macaw,580
macaws,428
macbeth,4093
macbook,416
macbrayne,260
macbride,592
macc,256
maccabees,689
maccabi,2631
maccabiah,440
maccallum,329
maccarthy,554
macchi,533
macclesfield,2657
maccoll,789
macculloch,278
macdermot,309
macdiarmid,400
macdill,643
macdonald,18833
macdonalds,310
macdonell,458
macdonnell,805
macdonough,259
macdougal,332
macdougall,1210
macdowell,1016
macduff,552
mace,2958
macedo,790
macedon,1674
macedonia,12206
macedonian,6866
macedonians,1262
maceió,273
maceo,819
macerata,542
maces,302
macewan,408
macey,415
macfadyen,421
macfarland,258
macfarlane,2537
macgibbon,256
macgill,317
macgillivray,499
macgowan,432
macgregor,2756
macgyver,621
mach,3564
macha,625
machado,3142
machan,332
machar,264
mache,336
machel,369
machen,774
machete,1302
machetes,451
machi,1160
machias,331
machiavelli,1018
machiavellian,463
machida,655
machiko,311
machilipatnam,275
machin,578
machina,940
machinations,1794
machine,79633
machined,1120
machinegun,724
machineguns,432
machinery,18264
machines,32558
machinima,391
machining,1334
machinist,1417
machinists,517
machismo,389
macho,2032
macht,1115
machu,516
machynlleth,377
macias,502
maciej,1802
maciel,487
macinnes,540
macinnis,332
macintosh,4940
macintyre,1396
macisaac,296
mack,10976
mackay,6827
mackaye,381
mackellar,278
mackenna,320
mackenzie,11500
mackerel,1238
mackerras,478
mackey,2058
mackie,2023
mackillop,484
mackin,297
mackinac,953
mackinaw,380
mackinnon,1905
mackintosh,2213
macklemore,438
macklin,814
mackworth,285
maclachlan,683
maclaine,909
maclane,304
maclaren,987
maclaurin,307
maclay,456
maclean,4995
macleans,267
macleay,713
macleish,357
maclellan,424
maclennan,575
macleod,4152
macmahon,598
macmanus,324
macmillan,15727
macmillian,330
macmurray,549
macnab,317
macnamara,437
macnaughton,285
macnee,280
macneil,1273
macneill,629
macneille,358
macomb,1069
macomber,313
macon,4282
macorís,267
macphail,520
macphee,305
macpherson,3433
macquarie,3963
macquarrie,337
macquart,283
macqueen,444
macrae,1418
macready,459
macro,3897
macrocarpa,419
macrocephalus,257
macroeconomic,1384
macroeconomics,1072
macromedia,530
macromolecular,451
macromolecules,609
macron,411
macrophage,456
macrophages,1034
macrophylla,432
macros,729
macroscopic,1304
macross,625
macs,911
mactan,280
mactavish,276
macula,265
macular,569
maculata,915
maculatus,730
maculosa,319
macworld,561
macy,5092
macías,375
mad,26703
mada,839
madagascan,288
madagascar,10937
madalena,365
madam,3211
madama,984
madame,10748
madan,1753
madang,384
madani,446
madara,281
madawaska,532
madcap,554
madd,356
maddalena,1011
madden,4742
maddening,268
madder,398
maddie,808
madding,263
maddison,594
maddock,420
maddocks,273
maddow,354
maddox,1918
maddux,554
maddy,933
madeira,4105
madejski,256
madelaine,279
madeleine,6837
madeley,447
madeline,3131
madelyn,305
mademoiselle,1823
mader,620
madera,1190
madero,1019
madge,1613
madhav,900
madhava,588
madhavan,1152
madhavi,532
madhouse,931
madhu,1599
madhubala,260
madhur,355
madhura,268
madhuri,676
madhusudan,341
madhya,4744
madi,514
madigan,1112
madina,841
madinah,457
madison,32151
madisonville,401
madlib,257
madly,1480
madman,2434
madmen,453
madness,10516
madoc,414
madoff,453
madog,257
madoka,489
madonna,11425
madox,524
madras,8374
madrasa,828
madrasah,600
madrassa,344
madre,3439
madrid,30612
madrigal,1703
madrigals,877
mads,1258
madsen,2510
madtv,654
madura,606
madurai,2384
madureira,256
maduro,456
madwoman,273
mady,302
mae,8872
maebashi,492
maecenas,268
maeda,1917
maegashira,385
maekawa,257
mael,455
maelstrom,805
maen,275
maersk,457
maes,929
maesteg,337
maestoso,268
maestra,434
maestri,365
maestro,5031
maestros,446
maeterlinck,372
maeve,714
maf,356
mafalda,306
mafeking,275
maffei,682
mafia,8478
mafic,430
mafiosi,378
mafioso,579
mafra,254
mag,5446
maga,700
magadan,493
magadha,639
magalhães,889
magali,480
magallanes,877
magalona,301
magan,529
magar,347
magasin,347
magazin,1216
magazine,191324
magazines,36064
magaña,260
magda,2045
magdala,290
magdalen,3168
magdalena,5487
magdalene,3985
magdeburg,3290
mage,1726
magee,2441
magellan,1975
magellanic,592
magen,472
magenta,2106
mages,734
maggi,638
maggie,10195
maggio,990
maggiore,1962
maggot,580
maggots,636
maggs,445
magh,418
magherafelt,305
maghreb,1525
maghrib,288
magi,2229
magia,535
magic,51149
magica,643
magical,15947
magically,1926
magician,7390
magicians,2367
magick,622
magico,287
magics,334
magie,376
magik,505
magill,667
maginnis,265
maginot,565
magister,2072
magisterial,569
magisterium,343
magistracy,401
magistrate,9602
magistrates,4750
maglev,332
magma,2158
magmatic,395
magna,7497
magnani,415
magnanimity,281
magnanimous,487
magnate,5600
magnates,1613
magne,811
magners,318
magnes,304
magnesia,582
magnesium,3849
magness,273
magnet,6903
magnetic,16348
magnetically,563
magnetism,1999
magnetite,619
magnetization,445
magnetized,430
magneto,1683
magnetometer,465
magnetosphere,440
magnetron,265
magnets,1749
magni,640
magnier,373
magnifica,415
magnificat,926
magnification,1310
magnificence,804
magnificent,13031
magnificently,634
magnifico,283
magnificus,317
magnified,1244
magnify,488
magnifying,891
magnitogorsk,483
magnitude,14064
magnitudes,1149
magno,802
magnolia,4196
magnolias,648
magnon,314
magnum,5819
magnus,10931
magnuson,759
magnussen,633
magnusson,1173
magny,652
magnús,333
magnússon,404
mago,775
magog,485
magomed,269
magoo,544
magpie,1714
magpies,2206
magrath,254
magritte,607
magruder,582
mags,648
magsaysay,996
maguindanao,579
maguire,4313
magus,918
magyar,3059
magyarország,340
magyars,716
mah,1726
maha,4130
mahabharat,468
mahabharata,2315
mahadev,968
mahadeva,593
mahadevan,1149
mahaffey,431
mahajan,467
mahakali,303
mahal,3676
mahala,260
mahalakshmi,632
mahalaxmi,270
mahalia,400
mahallas,486
mahan,1556
mahanadi,338
mahapatra,304
mahaprabhu,270
mahar,402
maharaj,2133
maharaja,4167
maharajah,676
maharajas,378
maharana,444
maharani,731
maharashtra,9199
maharashtrian,335
maharastra,545
maharishi,758
maharshi,512
mahasabha,289
mahathir,586
mahatma,3484
mahavidyalaya,524
mahavir,442
mahavira,364
mahavishnu,412
mahayana,1215
mahdi,1872
mahdist,297
mahe,386
mahela,296
mahendra,2073
maher,3623
mahesh,2760
maheshwari,297
mahfouz,375
mahi,731
mahidol,327
mahila,625
mahima,336
mahinda,707
mahindra,946
mahir,299
mahjong,723
mahkota,332
mahler,2600
mahlon,548
mahmood,1801
mahmoud,4350
mahmud,3721
mahmut,406
maho,318
mahogany,2866
mahomet,331
mahon,2050
mahone,559
mahoney,3031
mahoning,678
mahony,1217
mahou,427
mahratta,289
mahut,388
mahwah,604
mahé,568
mahāyāna,279
mai,9915
maia,2066
maid,11763
maida,1234
maidan,847
maiden,18244
maidenhead,1457
maidens,2017
maids,2249
maidservant,362
maidstone,2628
maier,1685
maigret,368
maija,391
maik,330
maiko,434
mail,41159
mailbox,968
mailboxes,387
maile,345
mailed,2549
mailer,1045
mailing,4432
mailings,356
maillard,422
maillot,437
mailman,857
mails,2334
maim,261
maimed,679
maiming,286
maimon,282
maimonides,1251
maina,430
maine,28067
maines,300
mainframe,2038
mainframes,588
mainichi,935
mainland,26230
mainline,6114
mainly,139251
mainmast,472
maino,317
mains,2625
mainsail,370
mainstage,586
mainstay,4500
mainstays,919
mainstream,37243
mainstreaming,346
mainstreet,263
maintain,63140
maintainability,320
maintained,72554
maintainer,527
maintainers,348
maintaining,32119
maintains,31179
maintenance,45741
mainwaring,644
mainwheels,273
mainz,5912
maio,629
maior,886
mair,1351
maira,253
maire,925
mairead,287
mairie,883
mais,1416
maisie,681
maison,4540
maisonneuve,812
maisons,651
maistre,352
maite,341
maithili,475
maitland,4133
maitre,570
maitreya,547
maize,5314
maizuru,320
maj,6476
maja,2055
majapahit,455
majd,286
majdanek,276
majed,315
majeed,616
majella,279
majestic,4885
majesties,442
majesty,12563
majesté,273
majeure,295
majewski,476
majhi,339
maji,353
majid,2037
majin,364
majlis,1539
majo,299
majora,367
majorca,1832
majordomo,294
majored,4413
majoring,3182
majoris,298
majorities,1804
majority,134420
majorly,447
majors,10709
majumdar,878
majuro,623
majus,259
mak,2309
maka,535
makai,413
makan,504
makar,550
makara,359
makarios,329
makarov,916
makarova,643
makassar,903
makati,1487
make,350325
makeba,393
makedonija,277
